,perplexity,prediction,percentage,entropy_rate,rates
175,91.83,Human,2.41,0.275628878668859,"[0.735302264405252, 0.7699826456217455, 0.8669954803359295, 0.0, 0.0, 0.7212177801284624, 0.0, 0.0, 0.0, 0.8453225059035884, 0.0, 0.0, 0.7232090772902127, 0.0, 0.598611177598803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7655880288876773, 0.7437003793984067, 0.7629525744506263, 0.0, 0.0, 0.0, 0.8412875980548224, 0.7339345898825705, 0.0, 0.671940411171404, 0.7575808502914524, 0.7631586620022656]"
176,93.36,Human,7.47,0.3062105827719175,"[0.0, 0.0, 0.0, 0.7682398245264426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7315812051681395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7320637981507276, 0.7519358703502828, 0.0, 0.5534535234521528, 0.719268370859175, 0.0, 0.0, 0.7683391794541413, 0.0, 0.0, 0.6303858890223903, 0.0, 0.0, 0.7874109181975579, 0.0, 0.7556384927750046, 0.7758783542133034, 0.8448851117565553, 0.714022721836428, 0.7308377031143171, 0.7551793810641908, 0.7349442839435354, 0.8005692657642741, 0.0]"
177,125.37,Human,1.74,0.722407241907567,"[0.5917352935536555, 0.7899276970637941, 0.7464876542053035, 0.7236003993893771, 0.5826505771517052, 0.6681473723729348, 0.7801359021622545, 0.5775095792072107, 0.8008303037080597, 0.8042866975796837, 0.7917257563299311, 0.7716432131613189, 0.7550972486431171, 0.5180190107915791, 0.7924337992840514, 0.5711724157861163, 0.7715980253787246, 0.7215464261541642, 0.771709309142177, 0.778461948725347, 0.7643201037922754, 0.7593669583955025, 0.7532029800922098, 0.7793379913892386, 0.8147019249719192, 0.7733654081757749, 0.728788173791735, 0.7813267211767849, 0.7142940173302686, 0.7641844551015518, 0.7947698636227877, 0.8322075307616318, 0.6097058883546852, 0.7973738815118631, 0.5862774385741161, 0.7075145108893541, 0.5789953703948034, 0.8322681846289463, 0.5666226104807254, 0.5559574228230634, 0.815396852160507]"
178,68.45,Human,1.51,0.5580582455568585,"[0.7769131121168175, 0.0, 0.7621852249127206, 0.7702177192523049, 0.0, 0.7566544009826199, 0.0, 0.7831839895015258, 0.6460898694071762, 0.0, 0.7713145938652841, 0.7417094301445228, 0.0, 0.7699140566028488, 0.7746989297493506, 0.8146752961651882, 0.7563060942690253, 0.7645100844785064, 0.7221063243344873, 0.0, 0.0, 0.0, 0.7410886070094168, 0.0, 0.7750919186393282, 0.7393301194884389, 0.770369349553033, 0.8098728376057098, 0.0, 0.7090241285348812, 0.7174767445918778, 0.0, 0.7877817187766388, 0.6961281893287269, 0.8495273233123186, 0.8226108536603939, 0.7436756389304796, 0.7472862793179447, 0.8218330325450081, 0.7320347684732745, 0.8067774322813511]"
179,55.09,Human,8.51,0.6532976440076972,"[0.0, 0.8164295265573079, 0.8030461110212245, 0.8204098818870075, 0.0, 0.7873896035579371, 0.7553648860558094, 0.8551516597138331, 0.0, 0.0, 0.7133095334451293, 0.7481044840511614, 0.7728304398636725, 0.0, 0.908441937105836, 0.8569113766705987, 0.0, 0.8589905093665504, 0.7845244655668391, 0.0, 0.8086325040024273, 0.8385882566930375, 0.7433793438146382, 0.8553691399767955, 0.8299062839161926, 0.8593334528367964, 0.7884324097471721, 0.7983228294790328, 0.8345260559303579, 0.0, 0.7977209290099014, 0.8267911271735721, 0.7632537634876313, 0.7794174938547327, 0.8509172561509238, 0.7685786885882587, 0.872376848520243, 0.7677171744700723, 0.8674873838965718, 0.7685778803830768, 0.8849701675212354]"
180,77.38,Human,3.96,0.375384657060336,"[0.75, 0.7707779866031917, 0.7841582489206824, 0.0, 0.8430557792068675, 0.0, 0.611666342118233, 0.0, 0.7852558510103188, 0.0, 0.0, 0.7013966493920356, 0.7555835241032851, 0.0, 0.7978048397499745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8999141763716166, 0.7246498032315835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7395238245710846, 0.8504921313582471, 0.8382731519687315, 0.698248169412521, 0.7048987707764728, 0.7393582222194873, 0.7734631507476409, 0.8912091477264472, 0.7310411699853547]"
181,58.82,Human,6.86,0.4374734080775723,"[0.8043298573062531, 0.0, 0.7989507814808967, 0.8196063021207443, 0.7414588181246433, 0.7400235868928916, 0.0, 0.0, 0.8166742309531368, 0.5895064840185373, 0.7432251530702078, 0.0, 0.8558194709045416, 0.7963424188930742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7473871499114145, 0.8355107351442305, 0.7908092821979492, 0.8003609530554184, 0.0, 0.0, 0.0, 0.7770659294041447, 0.7473616845529096, 0.7487352389425618, 0.7911740650570621, 0.8313274600046674, 0.7205660064697494, 0.7552929038700137, 0.8551490979260119, 0.8297321208794021]"
182,62.92,Human,7.18,0.577276893526102,"[0.6115004158021156, 0.9641941925385623, 0.6819320845048463, 0.9140827443875564, 0.8881203721071759, 0.6598600077345523, 0.0, 0.6240593248650659, 0.7125642546372382, 0.8608217466004172, 0.7004634202485953, 0.5858107190451064, 0.0, 0.5817501423228941, 0.6974107973259868, 0.9519393165801708, 0.0, 0.5948107801961726, 0.5770409302912722, 0.6290201182304203, 0.6499545168256339, 0.0, 0.0, 0.5941223784961283, 0.0, 0.6056200345917206, 0.6147984762870787, 0.8308336039549079, 0.0, 0.0, 0.0, 0.6240797075905088, 0.6701654899234021, 0.9548536279539517, 0.9095927127822848, 0.9032163630491001, 0.7066493333194698, 0.8223884325416965, 0.9421486041005551, 0.7700146604731327, 0.8345333252624635]"
183,115.93,Human,2.92,0.38892382505686357,"[0.0, 0.7847546638684668, 0.0, 0.7327463876950909, 0.0, 0.0, 0.0, 0.5999383694764718, 0.6848254686361426, 0.9059713116991798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7015774014154587, 0.0, 0.7053715301142589, 0.0, 0.8929229044972488, 0.6400652971481348, 0.6321589298658851, 0.0, 0.6701177343769147, 0.0, 0.0, 0.6518768505836074, 0.0, 0.6321774182156117, 0.0, 0.8479435864101449, 0.7317951459149913, 0.8860770391057774, 0.6574039594298249, 0.7097163912447686, 0.6465477529546709, 0.6932176812089519, 0.8603541186819595, 0.6783168847878459]"
185,97.64,Human,1.05,0.3571367705006544,"[0.0, 0.7087315775463865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9706334180796544, 0.8330159065558078, 0.6308894690569476, 0.0, 0.707724741377664, 0.0, 0.0, 0.0, 0.753694582352362, 0.0, 0.8636370837182936, 0.0, 0.6962892052913217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7235285931144249, 0.7205181391078429, 0.0, 0.0, 0.0, 0.0, 0.7260809331696183, 0.9050026432110635, 0.7211423697609703, 0.7105434855201971, 0.7580958817297329, 0.8961011588838015, 0.8798351967526559, 0.7169651703039865, 0.720178034994097]"
186,84.9,Human,1.6,0.5331374342331677,"[0.9038619586329442, 0.9111910084315828, 0.7006498522655322, 0.0, 0.6987899915592859, 0.7141400928009483, 0.7085027891680166, 0.7910395196965994, 0.918915228032116, 0.0, 0.0, 0.8358783982917777, 0.7099277225308335, 0.6812412997949571, 0.0, 0.6948287185470472, 0.9408146068571343, 0.6865154050725705, 0.8521809952014369, 0.6668512123973295, 0.7068997874661727, 0.0, 0.7054528294462772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7097654362211056, 0.7218394428477025, 0.68921173523562, 0.680617380158244, 0.0, 0.0, 0.9610626766875894, 0.8749636180296252, 0.9618940363480004, 0.7204065142184727, 0.8285173676387068, 0.882675179982252]"
187,84.13,Human,8.17,0.40220457678963634,"[0.5685367863315258, 0.0, 0.0, 0.0, 0.804950512671881, 0.0, 0.6203137315423287, 0.0, 0.0, 0.6473865496167696, 0.0, 0.5735054709078931, 0.5613039721558292, 0.9072817165566793, 0.6506583818400331, 0.0, 0.7723454891946674, 0.5485622926838988, 0.6617272625387566, 0.0, 0.0, 0.0, 0.44647136788271613, 0.9217474139730997, 0.0, 0.7161551538360859, 0.0, 0.0, 0.0, 0.0, 0.5174913239309344, 0.0, 0.762101895088471, 0.6611100859471559, 0.7287264627351508, 0.6218887255883677, 0.6107937314067847, 0.9165669596266901, 0.7818887296102708, 0.6102009147279223, 0.878672717981175]"
188,78.19,Human,4.68,0.4371896297480758,"[0.7945640928712738, 0.561928098450664, 0.6996778347637597, 0.607074116677799, 0.0, 0.0, 0.616480890778051, 0.0, 0.0, 0.0, 0.8005202393695804, 0.6050732043404511, 0.7090355568315753, 0.7151885855595579, 0.0, 0.6960736116439621, 0.6185814179730287, 0.5958018245091481, 0.0, 0.0, 0.8166730075382352, 0.0, 0.0, 0.6082355584208661, 0.0, 0.6163088294833537, 0.0, 0.7112704524110497, 0.0, 0.675783411846433, 0.0, 0.0, 0.8026446370832574, 0.6003450604331256, 0.6368028081727235, 0.7005690418213262, 0.7048754025443603, 0.7839832269787449, 0.8573322251007399, 0.742032985034782, 0.6479186990332598]"
189,49.32,Human,2.23,0.1962051694978519,"[0.6599399067921109, 0.0, 0.0, 0.6104321559993979, 0.7302423387890518, 0.0, 0.6254832516124864, 0.0, 0.0, 0.0, 0.0, 0.45822075805773227, 0.0, 0.0, 0.5989668696310355, 0.0, 0.0, 0.6075375803447097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.670689051381589, 0.0, 0.632670996650602, 0.7057870742344902, 0.0, 0.5755220246310943, 0.5677117418860204, 0.6012081994016081, 0.0]"
192,53.36,Human,4.08,0.48955736869030847,"[0.8678866620287636, 0.917459316384494, 0.8974294197521165, 0.0, 0.8727899276863593, 0.8162394710489976, 0.0, 0.7567653687974268, 0.6739753958510788, 0.8460037410516559, 0.803583911787211, 0.0, 0.8213515683359407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8006317797368215, 0.0, 0.0, 0.7817319471836442, 0.813634126444097, 0.8574238602248532, 0.0, 0.0, 0.0, 0.9467235395625119, 0.8624350708287861, 0.8008197117543042, 0.9735839082508945, 0.7844679936387625, 0.721812778200983, 0.814332885049387, 0.8197658042975642, 0.8658596362764847, 0.9551442921295078]"
193,85.26,Human,12.6,0.3848277909253251,"[0.0, 0.6268127415455308, 0.0, 0.5804860742116702, 0.5692005883849962, 0.9001670035499308, 0.9754824044031015, 0.630579282738316, 0.6377292774293826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5899576078719094, 0.0, 0.8254497761146937, 0.0, 0.0, 0.0, 0.5909495199786314, 0.0, 0.0, 0.8205602817556183, 0.0, 0.0, 0.7728848285602156, 0.0, 0.0, 0.0, 0.6663718072239142, 0.5500324940638271, 0.5755276219804437, 0.8185260119975116, 0.9529815923744729, 0.7324090379621235, 0.8670316194162629, 0.5607841754607648, 0.6882653061310642, 0.8457503747839492]"
194,99.07,Human,1.16,0.5399918620742958,"[0.8411112387651454, 0.7985336234800181, 0.0, 0.0, 0.761182393769712, 0.8174670615838849, 0.0, 0.8000804562778174, 0.0, 0.6209756511017116, 0.8154715773550448, 0.0, 0.0, 0.7067901633171948, 0.8259583435580267, 0.867213373996753, 0.809934906714578, 0.8404053953005673, 0.0, 0.8637412578472038, 0.7925907118599723, 0.0, 0.0, 0.0, 0.8698328700740492, 0.0, 0.8147651256442511, 0.0, 0.0, 0.7293377970775462, 0.8506474167015797, 0.7804482703494878, 0.8282884424166256, 0.8333812575873594, 0.710502358017259, 0.8032036874549752, 0.695592405455986, 0.7176798194472482, 0.7874219021142601, 0.7529501504312628, 0.8041586873466077]"
195,52.59,Human,4.52,0.3746437153497433,"[0.0, 0.8319759332167609, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6868574908081619, 0.0, 0.5551546274043738, 0.0, 0.0, 0.0, 0.0, 0.9160438847579802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7084312411985082, 0.7681275896190308, 0.8261764698019931, 0.9189504761624981, 0.0, 0.8283320017236111, 0.8328077739235634, 0.7860117301433143, 0.6839735971268325, 0.8037874896871138, 0.9442800630952077, 0.7856324439494684, 0.8309769617636746, 0.7976377374902308, 0.9489350971797751, 0.9062997202873716]"
197,81.99,Human,3.34,0.5108403295345265,"[0.0, 0.0, 0.8288647968079194, 0.0, 0.7843559670248209, 0.7135104785806226, 0.0, 0.6930500524873281, 0.6470001635779241, 0.9028520278767646, 0.0, 0.9076245171634147, 0.7496961801698582, 0.631551738435433, 0.0, 0.5973557447186557, 0.0, 0.7382933781600722, 0.0, 0.612217797655647, 0.6655662548392943, 0.8856261416520627, 0.5778547633804897, 0.7701244734415651, 0.0, 0.0, 0.6019364802920222, 0.6768566282478435, 0.0, 0.0, 0.0, 0.6124537288802681, 0.876864288112131, 0.7907372218381898, 0.7311263851715171, 0.8379343228778073, 0.8016566890329447, 0.9165240735980729, 0.7358552482687427, 0.8798015988669934, 0.7771623697571767]"
198,37.23,Human,11.45,0.2838499083258141,"[0.0, 0.0, 0.8310480683643291, 0.724378807155859, 0.0, 0.0, 0.0, 0.7736058618504739, 0.0, 0.0, 0.0, 0.0, 0.5848497346755328, 0.0, 0.675842184693561, 0.7353867654174887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6779209124084905, 0.0, 0.7473272557876859, 0.7859176861885081, 0.0, 0.0, 0.0, 0.0, 0.7808902693936053, 0.7163460442590671, 0.6520801224107179, 0.7417188235690048, 0.7463300616987923, 0.6911137975115128, 0.7730898459737487, 0.0]"
199,62.9,Human,5.27,0.49389959742744644,"[0.595827559117291, 0.0, 0.5608970655169032, 0.0, 0.0, 0.5967807188099894, 0.665419066094553, 0.0, 0.7240060124162315, 0.5620730214581285, 0.0, 0.868549213170742, 0.0, 0.5947697269155382, 0.646621585615588, 0.6630264283987704, 0.8685634526270201, 0.5891788595178858, 0.827104379660118, 0.8141734762554101, 0.0, 0.7666321225175955, 0.7938796484735485, 0.0, 0.0, 0.5950648342520535, 0.0, 0.0, 0.699119497552933, 0.0, 0.5717939251203518, 0.0, 0.7733587869631738, 0.6944167641475392, 0.8629268734156675, 0.8821074396624998, 0.7214029258564078, 0.8334874140127786, 0.8580636821045533, 0.7610812566149181, 0.8595577582571148]"
200,63.03,Human,1.91,0.2694217711208634,"[0.0, 0.0, 0.0, 0.0, 0.753163549204804, 0.0, 0.0, 0.0, 0.5465738684052103, 0.5501494356847373, 0.0, 0.0, 0.0, 0.6303858890223903, 0.0, 0.7419809986886027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6830394662317765, 0.5870875555979108, 0.7277391789596972, 0.0, 0.0, 0.0, 0.0, 0.6887116770097027, 0.0, 0.7383291061433237, 0.6373755550371314, 0.5667685295702755, 0.6564471623705097, 0.0, 0.5790549544867231, 0.7335139949640547, 0.5186946598938665, 0.7072770346846826]"
202,79.22,Human,7.41,0.4044843651173088,"[0.7728602874447349, 0.7148797924149813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7248307429939564, 0.6343659576025236, 0.7655000788597739, 0.0, 0.0, 0.6981371432220439, 0.7050290104185378, 0.0, 0.0, 0.6932079742177031, 0.0, 0.0, 0.6914356197262362, 0.0, 0.0, 0.0, 0.0, 0.7360483532951937, 0.6956812112423039, 0.7783791761987603, 0.0, 0.7539526437221814, 0.6890271030972184, 0.0, 0.0, 0.7881468337287735, 0.7203049755845394, 0.6915954722847393, 0.6918446323660439, 0.711097536342681, 0.6729033644682312, 0.692744151305806, 0.8410522979993297, 0.7208346112733663]"
203,72.05,Human,2.11,0.5354440513808993,"[0.6954819843823631, 0.0, 0.6971814333669095, 0.0, 0.684052417647623, 0.6335262850694608, 0.6733013769859515, 0.7295354564885201, 0.0, 0.7029939735749279, 0.8284951891126323, 0.0, 0.6933634321980525, 0.0, 0.7257724322876945, 0.0, 0.7517324897928047, 0.7153268031526034, 0.7761048942115144, 0.0, 0.0, 0.7050497545656448, 0.7037704095671036, 0.6955164584015605, 0.8002675196349036, 0.0, 0.0, 0.6827573021850184, 0.7024407803174669, 0.7564642994418703, 0.7348999127815901, 0.0, 0.7240023515834236, 0.6802977973430022, 0.7235724431011312, 0.8386820307845142, 0.7821314522684406, 0.7481546528173325, 0.8198812441911858, 0.8135621783970515, 0.7348873509645747]"
204,53.55,Human,4.68,0.5542093502497593,"[0.8746861116017685, 0.8633812956073498, 0.7549346509937712, 0.6597284536062497, 0.0, 0.590519337951646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6282787510808319, 0.7666785998300036, 0.0, 0.0, 0.49079563038573526, 0.0, 0.7954594639095973, 0.6370022904948854, 0.6869255864583178, 0.7159852944182238, 0.4913015980156307, 0.5856466506048296, 0.5706426277895426, 0.8383124120572728, 0.8519572010222886, 0.7595016965546821, 0.667180942264693, 0.7156600202244858, 0.0, 0.7825620626503461, 0.7034549739531393, 0.8641290604432526, 0.7981342954393156, 0.7828795703132411, 0.7628688152982477, 0.7676186962630673, 0.7845901687998579, 0.8775065646842142, 0.8836659663948484, 0.7705945711287946]"
206,56.93,Human,7.72,0.4503332371881125,"[0.6601064293736586, 0.0, 0.6277768258034158, 0.0, 0.8083040591679844, 0.0, 0.0, 0.0, 0.0, 0.6514036634845362, 0.0, 0.0, 0.7174509755030468, 0.790209458868461, 0.6728092353764705, 0.0, 0.0, 0.0, 0.6311946198620519, 0.6500598242995218, 0.6632136511045058, 0.6460002297200341, 0.0, 0.6672980120496647, 0.8820713110020351, 0.6773845748067613, 0.0, 0.0, 0.6107906882498896, 0.652928515703046, 0.7692905981020056, 0.8094420657939515, 0.0, 0.8937373640218128, 0.7590602290752027, 0.6658228803968862, 0.6661877616215616, 0.6655035085303651, 0.6495146003105575, 0.8125791600745619, 0.763522482410624]"
207,44.68,Human,17.08,0.6442475250067771,"[0.0, 0.0, 0.8653107302295532, 0.9405013922073281, 0.7258126864176828, 0.7674954051915202, 0.838086677981918, 0.9579891179029453, 0.7317705439726712, 0.7207463037717601, 0.0, 0.7147948576508506, 0.8367940759760989, 0.8010801472178173, 0.6759987959279596, 0.6935907638939983, 0.6726772946158904, 0.773240420193335, 0.7244509908961956, 0.0, 0.8186581537444003, 0.0, 0.7515501925259624, 0.0, 0.8830842237033774, 0.8052171598685022, 0.9091387708828835, 0.0, 0.7290439224896812, 0.778156972883534, 0.0, 0.7101882084473703, 0.8099785594915865, 0.7236280376179052, 0.9659052947077752, 0.8371324758790686, 0.9674117699332181, 0.8080182074374799, 0.6765242062868391, 0.9217096592232168, 0.8784625061075275]"
208,76.31,Human,1.12,0.541641668358508,"[0.0, 0.0, 0.0, 0.0, 0.832204218679901, 0.0, 0.6995955733606251, 0.0, 0.8964974098448054, 0.6570753002731229, 0.0, 0.0, 0.724935870200382, 0.7336482050916565, 0.9836359851262861, 0.92240632776918, 0.7215770939958003, 0.7124573094796084, 0.0, 0.6493603999390973, 0.0, 0.0, 0.0, 0.9782493437297667, 0.9011215904606173, 0.7058893303792044, 0.6708151765692466, 0.706947092929436, 0.7070048922701118, 0.0, 0.694604097389038, 0.6545605243350288, 0.905996713302939, 0.7540417643458972, 0.9504479214496276, 0.9088999675733944, 0.707795455483976, 0.8058096361369302, 0.9800578372045144, 0.7092999979559673, 0.9323733674226697]"
210,88.1,Human,6.06,0.7800213940227573,"[0.6909276815114964, 0.753645269762523, 0.8773584788208841, 0.702750848725308, 0.655939221558467, 0.9715295512846763, 0.6647937521262408, 0.7174093145965075, 0.7342838851642643, 0.702646534162646, 0.7066830664720072, 0.0, 0.7359969769188511, 0.6999511464702574, 0.7272088227750756, 0.7807851928700896, 0.6931856942248873, 0.7388516832778094, 0.9443364707452914, 0.8603798421286571, 0.7066830664720072, 0.7977257465533497, 1.0150113641047005, 0.7090341098081244, 0.8807967821000369, 0.6796116820235079, 0.8118464231679887, 0.864253794640915, 0.8098504596230475, 0.8569150625226576, 0.7379544598269273, 0.7900456487286056, 0.9202343198999147, 0.9338385664939686, 0.8181669236201451, 0.9681159357155119, 0.9403871146879571, 0.8322209350792434, 0.8523348465044271, 0.8123623793624971, 0.8848241004015738]"
211,77.31,Human,8.51,0.4217823592558802,"[0.6920224166058888, 0.0, 0.7038359115736543, 0.0, 0.881206494991607, 0.7943949842082801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6920224166058888, 0.6671396883935842, 0.9349003198970617, 0.0, 0.6959178872839414, 0.0, 0.6123024633744594, 0.6666752722687079, 0.7007538660137782, 0.0, 0.0, 0.8468418685190718, 0.8060952735705036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6880478336763787, 0.6546571804799752, 0.6963639975135807, 0.9192780055916104, 0.9037877281712203, 0.6854418477560944, 0.6637368390977397, 0.7518849423875551, 0.8415628063116626, 0.7942066851988432]"
212,96.55,Human,2.8,0.41120122958522515,"[0.6004988569611799, 0.0, 0.7293780102285545, 0.0, 0.0, 0.0, 0.6507500071713361, 0.7666666110552635, 0.0, 0.0, 0.615304210446851, 0.0, 0.0, 0.0, 0.0, 0.6862225959900101, 0.0, 0.6463186936587667, 0.0, 0.0, 0.0, 0.0, 0.6438197537437298, 0.6796924062228042, 0.7877838264758256, 0.6733647480830715, 0.6403360549131812, 0.7615763572464763, 0.8145403817903244, 0.0, 0.6301835825536304, 0.0, 0.7127473575128696, 0.6908170127524246, 0.6467758294049438, 0.7356558483491996, 0.6609563481934534, 0.8267934802484825, 0.7672734622734129, 0.6781303875472826, 0.8136645901711543]"
213,75.63,Human,2.56,0.3996475480665121,"[0.0, 0.0, 0.0, 0.6697024672123468, 1.0009767989733647, 0.0, 0.7457955910317061, 0.0, 0.7862605902107201, 0.0, 0.0, 0.0, 0.0, 0.6672467448192013, 0.6431700793126922, 0.6786216011449748, 0.0, 0.0, 0.0, 0.7118654685628604, 0.0, 0.0, 0.0, 0.0, 0.707894661150378, 0.0, 0.77144189536836, 0.0, 0.0, 0.0, 0.9466791193724748, 0.9179497508901466, 0.9455937819267811, 0.7418949175421459, 0.8133257316307777, 0.6768340740932856, 0.7156603640792158, 0.954768308302917, 0.67268462428764, 0.7884691897774606, 0.8287137110375455]"
214,67.92,Human,3.49,0.36511348556064666,"[0.0, 0.0, 0.0, 0.6499447590865216, 0.0, 0.0, 0.0, 0.0, 0.6098402836244105, 0.0, 0.8022277614506942, 0.6460915716011956, 0.0, 0.0, 0.7437511466765501, 0.7825377868341202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5379580898163917, 0.8703677308538024, 1.0411463383512667, 0.0, 0.6037844480517801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8400451339920214, 0.6926959537961656, 0.8217762603318788, 0.8198430171140076, 0.857431420743854, 0.8379413967640821, 0.8615356415703642, 0.5032583277762969, 0.6517159351901216, 0.7957599043609858]"
215,71.14,Human,2.72,0.34680794920343033,"[0.7732569844860804, 0.0, 0.0, 0.0, 0.768633649317426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6670681086778348, 0.6440919260544019, 0.0, 0.0, 0.0, 0.705343393402219, 0.7599215621188954, 0.5190790262653456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36142894670846004, 0.5833994511020679, 0.6439083391358186, 0.0, 0.6320751069279609, 0.7916331349130277, 0.715426438438745, 0.7786642584806304, 0.6050076831892212, 0.769677353469511, 0.7981953684802285, 0.6838956233316835, 0.6548163601079999, 0.5275785951335321, 0.8360246075995524]"
216,100.86,Human,2.7,0.5060573592285045,"[0.0, 0.0, 0.0, 0.0, 0.7525192420413535, 0.7897695859386163, 0.7996100151560831, 0.0, 0.0, 0.0, 0.6590256446805686, 0.9085174536995023, 0.8615808801849828, 0.7147937689832426, 0.7166381704365944, 0.7670853110052575, 0.0, 0.7245330355707191, 0.8673819242548363, 0.0, 0.789121566531208, 0.7338295540189942, 0.9187980359878386, 0.0, 0.0, 0.7580904347223889, 0.0, 0.0, 0.0, 0.811940036451538, 0.0, 0.7864774763332664, 0.8561646622094847, 0.7821065815930095, 0.7748717086110388, 0.9408957914932816, 0.7541138763027331, 0.8443575090995841, 0.9186981877405205, 0.8560695350530889, 0.6613617402689542]"
218,66.98,Human,5.86,0.5140820883621943,"[0.0, 0.7357944716711643, 0.8287208675521452, 0.7255368975459539, 0.0, 0.854054242567457, 0.7326905562897884, 0.7720340105404395, 0.72431286753379, 0.0, 0.7261023394042656, 0.0, 0.9278401863338023, 0.6561467498486601, 0.752937246022093, 0.0, 0.7445984722123404, 0.7283828981813089, 0.0, 0.0, 0.0, 0.7347194019523262, 0.813792069721307, 0.0, 0.0, 0.0, 0.0, 0.7079362880787623, 0.9031060615663911, 0.0, 0.0, 0.7025859385472409, 0.8176080024695939, 0.753288137610372, 0.8438858022437499, 0.7639792181947422, 0.7178336752825579, 0.9156125332985475, 0.726825442174729, 0.8980150293421052, 0.8690262166643296]"
219,47.74,Human,1.2,0.35329724283284786,"[0.0, 0.0, 0.0, 0.7703106671220302, 0.0, 0.8152617174946349, 0.6928189223581261, 0.6903771363485441, 0.5897510928162303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.542069426735784, 0.0, 0.6660984878122116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7041963391740637, 0.7896907297773147, 0.7193793383094104, 0.868772491573064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7990036867439655, 0.8473641601013819, 0.6231787696055353, 0.7209092630449293, 0.7076344726575469, 0.7109589456394559, 0.6852132294177852, 0.8037842606224256, 0.7384138187923224]"
220,92.46,Human,6.23,0.4127298183126026,"[0.0, 0.0, 0.0, 0.0, 0.7784174751246571, 0.0, 0.7467270347677485, 0.0, 0.7901036661440799, 0.0, 0.7844578205552476, 0.632966516924146, 0.7644829802275978, 0.7103334824055675, 0.0, 0.0, 0.0, 0.8229145030686905, 0.0, 0.7220260099428037, 0.704928578487829, 0.0, 0.8198357504495238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7655252145150881, 0.0, 0.7699756895899854, 0.0, 0.8221927503540362, 0.8550695163398531, 0.6847040240941761, 0.7414989896393896, 0.8694838496863583, 0.7800819680884353, 0.7508666800803491, 0.8109952956288256, 0.7943347547023177]"
