,perplexity,prediction,percentage,entropy_rate,rates
41,62.11,Human,98.95,0.6197781354117442,"[0.7878277488911232, 0.6243818368670163, 0.726123796934245, 0.7353411599414866, 0.7358179974289336, 0.7424940065285935, 0.6395049051551072, 0.0, 0.7111400248708658, 0.0, 0.7016072276701225, 0.7681123227688545, 0.0, 0.0, 0.6708160333421586, 0.7974308934687758, 0.0, 0.7781133815523081, 0.6224203315317244, 0.7020260761421614, 0.665335904148535, 0.6557631433017231, 0.7015044924565653, 0.6997410910029366, 0.7087137667731103, 0.732131379817913, 0.694564669750401, 0.832425784551398, 0.6646086336501125, 0.0, 0.7173880372773199, 0.7754898657352495, 0.7379872740232758, 0.7752725394142949, 0.6920240062705213, 0.840019791087497, 0.7888759841818306, 0.7182351160647408, 0.7804578126518418, 0.7778905693582179, 0.7093159472705484]"
42,67.73,Human,28.79,0.603113805484404,"[0.8050389423854923, 0.773049487379593, 0.7780150749873241, 0.7789913815386488, 0.7631689125763288, 0.0, 0.768236154442485, 0.759171225730633, 0.8117385514432535, 0.6608443417420864, 0.0, 0.7427051539711965, 0.7719811486025804, 0.0, 0.7592962345649856, 0.7789913815386488, 0.0, 0.0, 0.759375118454146, 0.8377476124092788, 0.0, 0.7856622422829644, 0.7726882323813795, 0.0, 0.0, 0.7626013916315912, 0.7752858919893152, 0.7599001496367491, 0.8221328855751491, 0.7644016933064578, 0.0, 0.7735914038819112, 0.8004236720501224, 0.7243433960236304, 0.7924492620874737, 0.7563130089178546, 0.8230213209525978, 0.7601238040391779, 0.7658610121137485, 0.7814459903156669, 0.7590699459080889]"
43,82.82,Human,88.86,0.7253252298065661,"[0.7390390363213156, 0.7233469961703338, 0.6936821836739316, 0.7435949068711393, 0.7294266113868253, 0.6433831722888359, 0.7210038983526574, 0.7115091762638437, 0.7138210975264111, 0.706603370588915, 0.7791167258103684, 0.7942409387799766, 0.7303833315334007, 0.7414253463215286, 0.7153781619856404, 0.7275665000436062, 0.7367799798642207, 0.7242658773012381, 0.7240211146713197, 0.7161258614699668, 0.7147443510258658, 0.6906991675321155, 0.72132591593729, 0.7020025068349907, 0.7099009662537603, 0.6836968340349505, 0.6994083469115994, 0.7771887671669774, 0.724637187911892, 0.7142540070257025, 0.7184752774923011, 0.7372076826962858, 0.6964493334841245, 0.7418568466836916, 0.6589552756615457, 0.7650298338726206, 0.7465070543429831, 0.7132598704368049, 0.7167513876215684, 0.8045972712030995, 0.7866722507135698]"
44,65.01,Human,44.91,0.7820190336927756,"[0.8490833666974194, 0.7925179644783202, 0.7724439822008364, 0.773930514565371, 0.7756905574101437, 0.7824706881906067, 0.7794059117275196, 0.7697423503254048, 0.6981336267918263, 0.7680066854859537, 0.7714340068897803, 0.7781445706744725, 0.8341952775555391, 0.7681776923195889, 0.7800381046893428, 0.7543956846476271, 0.7645397787130462, 0.783533544208818, 0.7747843540498422, 0.7609098024209544, 0.7489574076588011, 0.7645738543572653, 0.7759105545428439, 0.7818961535457554, 0.7753372607412676, 0.7781610599855938, 0.7800870415519288, 0.7857030396335151, 0.8556824112037869, 0.777309297953541, 0.7736991754339289, 0.8495210734995949, 0.7831174347552585, 0.8180346617261962, 0.7621639981378081, 0.7634697732180716, 0.8575900985553807, 0.7564006572444754, 0.7570438949522429, 0.7627616781352583, 0.8237813905288678]"
45,66.17,Human,30.03,0.6872729697585683,"[0.7675977651227734, 0.7888311879419116, 0.6701176093382875, 0.7349040965119682, 0.5858102910687893, 0.7773235175724528, 0.77404188017735, 0.7805311087383097, 0.7333441385667997, 0.7797544298903581, 0.7723426293217533, 0.7750585517250166, 0.7068655008604584, 0.775103778711671, 0.0, 0.7889317429731322, 0.7048930649965521, 0.7727440705270858, 0.7755568000446375, 0.7662632024898364, 0.7718906514898366, 0.7807780330949172, 0.785846305884358, 0.7821604736801082, 0.7818113405190683, 0.7801153563985453, 0.6360591184079517, 0.0, 0.6909730565142905, 0.766598036501213, 0.7774142723927123, 0.0, 0.6848915876109165, 0.7334191592086815, 0.621865912187179, 0.7534224447093597, 0.711049165267765, 0.7667418390216733, 0.768510058195563, 0.6727512593309597, 0.6818783231070547]"
46,62.63,Human,87.96,0.548205928022269,"[0.7875459415149741, 0.7980045031768017, 0.0, 0.7690501444446636, 0.0, 0.8301488508869365, 0.0, 0.0, 0.731765394177219, 0.9050777413493792, 0.0, 0.7062991637447169, 0.8654215584548778, 0.0, 0.8797838006899844, 0.0, 0.7616778399668461, 0.0, 0.7663874516860026, 0.7350714943745955, 0.0, 0.0, 0.8966157382492865, 0.7544086062547237, 0.8193944743057723, 0.7188473772328736, 0.7542076696797146, 0.0, 0.0, 0.7738186746392363, 0.7840036499034174, 0.0, 0.726652441889662, 0.7395898233869934, 0.7909254725449649, 0.8956248790029063, 0.8366143227746511, 0.8576361544187644, 0.8650956678124244, 0.8969694764038733, 0.8298047359467636]"
47,54.1,Human,86.76,0.7443642514549696,"[0.7154095190417697, 0.6786362148941835, 0.8178374336271506, 0.696193594204599, 0.699168204961652, 0.6842853675778394, 0.8614427862975875, 0.6939199907271837, 0.680770356440503, 0.7267699362075408, 0.6858443821169974, 0.6796912189891308, 0.8187947928433885, 0.7014742499895583, 0.6906807529587821, 0.8586642462321539, 0.6954598943342069, 0.6872138794404504, 0.6724983599909165, 0.6865685527779478, 0.6899779463042928, 0.8466023060178913, 0.6861831095552191, 0.6947544236778791, 0.7774396078445893, 0.6983768685864703, 0.6954925217361341, 0.8114421333676598, 0.6845882194708729, 0.8386091371334398, 0.6988799312674451, 0.6974636426923946, 0.8271259862002581, 0.8733973043990387, 0.763372041794885, 0.7507787601126609, 0.8424190826554511, 0.7295103385128108, 0.8216427396357869, 0.8323227085216424, 0.8272317665134002]"
48,28.73,Human,98.63,0.6543732655494571,"[0.6906600265927565, 0.7038706106391505, 0.678580963360864, 0.6337313306256473, 0.6733627899679856, 0.7293883503532175, 0.7238013891169571, 0.6523206973223583, 0.8676400845549924, 0.0, 0.713763667577265, 0.6337313306256473, 0.6258145808468077, 0.7362378170759787, 0.7006991726000371, 0.7132272871197319, 0.6779424695821998, 0.7228450231455884, 0.6817015347679468, 0.70193428507814, 0.6421536948037502, 0.6413475365815617, 0.6597315295378865, 0.6443141476949469, 0.0, 0.7485679817987497, 0.6624877485352502, 0.7731414464963392, 0.0, 0.6762968239195156, 0.6976795394973477, 0.6751549416939493, 0.8393143128416373, 0.6757588616314953, 0.7334204938856081, 0.6619021488562665, 0.798004836715445, 0.7106969169823816, 0.7596586109677748, 0.7007829374369388, 0.8676359666976207]"
49,41.14,Human,100.0,0.5165335727486648,"[0.642293671519877, 0.0, 0.0, 0.0, 0.7554666081400179, 0.0, 0.0, 0.7912389814271291, 0.698448311432648, 0.8121710057279035, 0.7124933446979225, 0.0, 0.6520354752640761, 0.7996259623024519, 0.5409506108280175, 0.6200905959303126, 0.6240314886101895, 0.7911909204317736, 0.7530623314358188, 0.7068274257402589, 0.6103267357332456, 0.5736774221521966, 0.0, 0.7988826586050676, 0.6250280542777549, 0.0, 0.7815145958361921, 0.588729119560384, 0.0, 0.5333395834261587, 0.0, 0.6622565797871441, 0.0, 0.8082800358349389, 0.7446229617832133, 0.7941988100936033, 0.7486015572355196, 0.8044177804180117, 0.7816452163106811, 0.7245007705814775, 0.6979278675712715]"
50,51.2,Human,84.78,0.6460919461986206,"[0.754296000633586, 0.5803924678970872, 0.6241900770099297, 0.6751124508194993, 0.5653929350118986, 0.6684066280778992, 0.7305391875005464, 0.5898696132567716, 0.602166626520268, 0.6879694120785046, 0.6256904890586082, 0.564239613977498, 0.6397347200141945, 0.5952833840976375, 0.6442770005661622, 0.5930898705329795, 0.5585935566788058, 0.753867413916773, 0.6621309448081445, 0.566495030788533, 0.5668477008208728, 0.563771469362158, 0.6928667042804361, 0.7012863161775855, 0.7165762257640073, 0.748005660573199, 0.5800698636702457, 0.5994642599540966, 0.6171190602719375, 0.5562904976899689, 0.6000845153035967, 0.5643998758715714, 0.6664764975816054, 0.6797564324514599, 0.8403888756697859, 0.6638860914864864, 0.6502690512343031, 0.6655178187301011, 0.699359071052342, 0.7172326830592904, 0.7183636998930684]"
51,63.72,Human,60.47,0.6178095354950989,"[0.5375457037450823, 0.7943370185375159, 0.7567037647304392, 0.5290452531146231, 0.6888000958773721, 0.6459153827478861, 0.6838295685364135, 0.8008612127931153, 0.6773871790422642, 0.6159081252777395, 0.48187415109967147, 0.6124892781465762, 0.7072382141302409, 0.5994309333615645, 0.0, 0.47789185225093, 0.5401918669315852, 0.0, 0.6493510909825321, 0.49407334684386506, 0.0, 0.8094897794002252, 0.5475376164978996, 0.5163905048696895, 0.7638608281400877, 0.5303327747512632, 0.7781437939765751, 0.7287083816963773, 0.7401921059798571, 0.5151589005153132, 0.5562426684975964, 0.6892974678928864, 0.8317611756073736, 0.7576976803460023, 0.7276897320285054, 0.7634083951542265, 0.7841932124425075, 0.7415538836561887, 0.8007980028292689, 0.7364597987293033, 0.7184002141384991]"
52,35.88,Human,100.0,0.6511222612730779,"[0.749375640204606, 0.7409565014667974, 0.7944332415770875, 0.7978444885555824, 0.7309514171821412, 0.7492236822464666, 0.7451768655782527, 0.0, 0.7508896574582122, 0.6840790447163617, 0.0, 0.7368593835397582, 0.7585248411610365, 0.7373844210204519, 0.7605658325631915, 0.0, 0.0, 0.9431507846324048, 0.7517321742092942, 0.7374561825616657, 0.7306664749080347, 0.7263607516148185, 0.925173193149697, 0.7436257642509372, 0.9206937451802896, 0.7974807241826071, 0.7091766806768216, 0.0, 0.7795873226110259, 0.0, 0.0, 0.7519669715447335, 0.7434762083347861, 0.8834254462831048, 0.8418575053399733, 0.7348855411777164, 0.9200611726417885, 0.9358548701448649, 0.789873604528633, 0.7514261176624796, 0.8418164592905727]"
53,51.3,Human,57.31,0.6511369965581062,"[0.5565319094923025, 0.7534108174120085, 0.7630886819276984, 0.5849382323865912, 0.5554945933335911, 0.5876641618769121, 0.5811959969017386, 0.5722670789668106, 0.5711099626446778, 0.5743555113444668, 0.5703339923511982, 0.5561026735667293, 0.5726020682951747, 0.7103891917007875, 0.7312125275243055, 0.679030370517607, 0.749944584015135, 0.5894183216801436, 0.7934615434159594, 0.5951064935565514, 0.7404434945906879, 0.5858049485952386, 0.6190233063815623, 0.624153535606755, 0.5987209334090224, 0.5621526527300126, 0.5898897913971907, 0.7555535901434862, 0.5644587358073415, 0.5583667027151941, 0.569205730608659, 0.5695636447590959, 0.7640411044985812, 0.7855134389928212, 0.7039112389014364, 0.7619231069091892, 0.6966411708170217, 0.7423169877338942, 0.7406088544083703, 0.7136976417041528, 0.802967535262246]"
54,54.91,Human,4.73,0.7205437383762945,"[0.6687040996151465, 0.6466994331170075, 0.7759058219992562, 0.7349501412351105, 0.7341682152010134, 0.7274913224886065, 0.759136334735631, 0.7133763156160994, 0.6785869631635594, 0.6704093625698379, 0.7113384768265038, 0.6963386436851102, 0.656064518222453, 0.7041774362509342, 0.7124852985988105, 0.6848296926368989, 0.7659914363447832, 0.6791770817719133, 0.680827332183126, 0.6471965970293996, 0.7291148150847063, 0.7665263635016356, 0.745921924177976, 0.6929083861172732, 0.7746243046933624, 0.678880569503238, 0.7552410684261087, 0.7500153599119274, 0.6486401796246312, 0.7514026213888373, 0.7411814152795119, 0.7530241743891349, 0.7555018715812803, 0.7575205831336574, 0.7087346242227814, 0.7576550152858883, 0.7410755383138796, 0.7483208436150101, 0.7471513602125844, 0.7486131968731301, 0.7423845348003186]"
55,27.94,Human,99.99,0.7080332255766103,"[0.7285811584909808, 0.8028751430425015, 0.7461857471512386, 0.7059101378711253, 0.6993070537888828, 0.0, 0.9630071808776716, 0.7342421608633353, 0.8175691997836876, 0.0, 0.0, 0.6870547561996948, 0.9000336432219265, 0.7739706123050597, 0.697150286532178, 0.6945732568973627, 0.7246274098781665, 0.0, 0.7340516341087836, 0.7025050778515359, 0.6961411745834979, 0.9005794405761198, 0.8987439951294036, 0.663775096197225, 0.7164645258626331, 0.7053450077435053, 0.7167987107785336, 0.7342421608633353, 0.8534222311779202, 0.7197019154956502, 0.7887155408853278, 0.8446207868913418, 0.730453374077064, 0.7708883887392214, 0.9468370581164731, 0.8462411199956211, 0.9397293592498215, 0.9185952063336716, 0.9004270319599164, 0.8631273199582445, 0.7628683451623645]"
56,48.88,Human,96.43,0.6607236814261064,"[0.6739719765839122, 0.7293465002107536, 0.641016653676762, 0.8265167915126681, 0.7507666560756282, 0.6617858843977625, 0.6361648468357025, 0.7447657533768897, 0.676576380808529, 0.7445031895574112, 0.6845255344719182, 0.6558783805079904, 0.6654916805065572, 0.7820800191703101, 0.6556512642422856, 0.6806695842210279, 0.8271913784185583, 0.639669527439434, 0.0, 0.0, 0.6796779779776412, 0.0, 0.6544623370523915, 0.6481617954323731, 0.6755292094431563, 0.6407775877220792, 0.7304979346340518, 0.7574562265663004, 0.6965624739955106, 0.6808276392960778, 0.6811196345229258, 0.77590477808428, 0.8043321817924232, 0.6315834813815723, 0.7195142011498395, 0.7793953868666249, 0.7299359818041107, 0.7773911034725436, 0.8125771172024641, 0.7302978232405474, 0.8070940648193535]"
57,67.72,Human,74.95,0.7998076688538409,"[0.7446551185691217, 0.7567509285293931, 0.7958208529510304, 0.8380312980575171, 0.8316837884548115, 0.7212132292917411, 0.8672266107523864, 0.7653380083561132, 0.7699258779408066, 0.8791048914826068, 0.8031661492183724, 0.8690777684166854, 0.7402298637219294, 0.7691961728790798, 0.7829288974354539, 0.7329184313196998, 0.7210011269693467, 0.8685764458325146, 0.8137303246463277, 0.7679541140958911, 0.7828695122581332, 0.7565420216314465, 0.9031010569536819, 0.7806453093698473, 0.7312760972513168, 0.7889000209533464, 0.7238410790708064, 0.9056694970663789, 0.7787753839727872, 0.7655990560066596, 0.8807651053257995, 0.7699918051106784, 0.7764552244016586, 0.7236037744206962, 0.7686783251025161, 0.7769210073705121, 0.835027345912674, 0.8758988545880685, 0.8561579300202885, 0.8887556709622382, 0.8841104463371146]"
58,86.63,Human,36.86,0.7487678824657557,"[0.7802052531543484, 0.8139824625459668, 0.7937378888168443, 0.7086693998552024, 0.667269864131668, 0.7863690918402718, 0.6451147975992713, 0.8156012698150363, 0.6694530632822125, 0.6574320893892359, 0.7632960277588221, 0.8346585397383077, 0.6555755899768634, 0.7055027604398594, 0.787517048016738, 0.6267662704504651, 0.8064324716248799, 0.7481198898210113, 0.6658925093215803, 0.6920886808792311, 0.8464463704839171, 0.6903154753091436, 0.8276780598087813, 0.7993540781678521, 0.7227574254881791, 0.7480168455034202, 0.6553326234657315, 0.7045697295800136, 0.6421664383576845, 0.7995972173578659, 0.8246040705056286, 0.7946129555394558, 0.628375448299083, 0.7984498186356744, 0.796076180991851, 0.7499346513849104, 0.8057258935010381, 0.8311868832603699, 0.8106609298454324, 0.8070582176111588, 0.7928788995409745]"
59,70.47,Human,76.52,0.6789989757154844,"[0.6820039306336809, 0.6647355263022022, 0.7198822890326592, 0.6700035250023093, 0.7026332034647041, 0.6718000800004605, 0.6033174384423999, 0.680013821106878, 0.7124061340976423, 0.6773615144671051, 0.6924769189735345, 0.7039875280912017, 0.688840287019492, 0.6876579103742333, 0.6903394669068628, 0.6849596983919214, 0.6792952340968388, 0.6209336204920601, 0.6887193665143898, 0.6825882286924625, 0.6828631259070704, 0.6401863270408331, 0.6980138225252321, 0.6871467968951233, 0.6753788592786198, 0.6900744752418634, 0.6687946756443691, 0.6812425467152072, 0.6873783678403117, 0.6730193430442323, 0.7134251740537896, 0.7079011562196205, 0.7123994969122491, 0.6541714284297152, 0.6862557871177174, 0.6357903451570961, 0.6730115772258518, 0.6499233149935131, 0.6830158002767945, 0.6830001684676127, 0.6520096932449976]"
60,52.95,Human,77.19,0.7579997521516321,"[0.6744641934090457, 0.6495232167042071, 0.8163093178755213, 0.8423623711783492, 0.6620155617578942, 0.6379374698273373, 0.7326053537753072, 0.7400810935710689, 0.6839891528098707, 0.6984903789619622, 0.6957718491113555, 0.7956694959677642, 0.7001350178073434, 0.6861954129809802, 0.6697662739597516, 0.6893918668182454, 0.8496444308882687, 0.6923591291140502, 0.76202020154227, 0.8202529418051843, 0.7737866307760959, 0.7773177259691403, 0.8772558378007465, 0.7479900087843425, 0.7518111308062823, 0.7242473331341525, 0.719326270765229, 0.680495203543745, 0.7400618917298964, 0.860241315856508, 0.7593394148723045, 0.7798933071245426, 0.7670011310629583, 0.8548762145299755, 0.8226783116409037, 0.8555423773521031, 0.7860706551900738, 0.8575461960499469, 0.7666481030243575, 0.867647062379956, 0.8092289859578773]"
61,56.56,Human,15.43,0.7432768023900371,"[0.7727589506295938, 0.7636497784663347, 0.7427690709632674, 0.7758668314956756, 0.7237405113213493, 0.7778908344925817, 0.7048956642617965, 0.70014072126239, 0.7294880129772292, 0.7759461185408204, 0.7783927992344123, 0.713934170974676, 0.7016842228674286, 0.7786695754416512, 0.6768043090233393, 0.7766888295644062, 0.7724634273993511, 0.7738770860846672, 0.7538655461232744, 0.7799879833135147, 0.7776329887747733, 0.6842691186901316, 0.77472639903572, 0.7753088807135732, 0.738978431941907, 0.7305455914527016, 0.773285857533695, 0.7745340844919415, 0.7689022503000577, 0.7113527725338123, 0.7306315450926114, 0.7748612517969669, 0.7259613679067655, 0.7266848109859405, 0.7199535710181783, 0.6966457595506338, 0.7676434769514618, 0.7115926598255542, 0.7065800108868979, 0.7155648315387098, 0.7151787925317267]"
62,100.31,Human,79.13,0.752574785427628,"[0.7417019905450292, 0.7278788828446945, 0.8381272359286591, 0.7040435714241661, 0.6932291423454245, 0.6718130860417809, 0.6742886392944167, 0.7811876511225232, 0.7640056411094419, 0.7858254165874897, 0.8027994593019397, 0.7462696348698763, 0.790099167532175, 0.7787619110607622, 0.8400928703340935, 0.7388879823152202, 0.6918128657018534, 0.8080940666527456, 0.6864422363668371, 0.7107645931981244, 0.8028593549610885, 0.6899796581951668, 0.7135912641770865, 0.792364677640581, 0.7745687934912084, 0.7483444688859424, 0.6911731657599075, 0.7841958120850477, 0.7854672748029, 0.785744634491328, 0.686229240042678, 0.7180329989275053, 0.7667034354879037, 0.7820728468501897, 0.6865768969258178, 0.7090877572053762, 0.8301997685922647, 0.7735986685747169, 0.7948276059269017, 0.7611779307693386, 0.802643904162544]"
63,63.63,Human,58.63,0.36438989499462315,"[0.2639564798598133, 0.0, 0.0, 0.28619914948002534, 0.49231560571759264, 0.2658318531410201, 0.5067073703098979, 0.4893508336858388, 0.3085972188756502, 0.48641925394628843, 0.0, 0.5113240959814928, 0.5190326954677208, 0.4902547759414272, 0.50428001670253, 0.5067097749280925, 0.0, 0.5065792444592915, 0.39080768207380884, 0.5075674481519848, 0.5003900778567876, 0.27100005198865557, 0.27451457535890733, 0.274929031099641, 0.5064860793667748, 0.5063694379155385, 0.4988264762794995, 0.5025467110319168, 0.487607551542782, 0.296782285782282, 0.5099953148535743, 0.5119660334113558, 0.28229852596505006, 0.27343565678783305, 0.2798712127862203, 0.2705991219938709, 0.4855825642023165, 0.2633789922486406, 0.3032222434446955, 0.2857097000514413, 0.31854055208929427]"
64,37.63,Human,99.99,0.5831827331626763,"[0.7564313200583677, 0.0, 0.7455320700752274, 0.6714820093255465, 0.0, 0.6899106532473248, 0.0, 0.6230010088888183, 0.6657807608676553, 0.8191645461422759, 0.8129725866585605, 0.0, 0.8054711955850423, 0.0, 0.660076076247957, 0.6295065083848501, 0.6660644391943497, 0.6772868454411928, 0.6369167251780101, 0.0, 0.0, 0.7613724717272444, 0.8067395755649874, 0.6752018953312027, 0.6370744702637604, 0.6421748752108285, 0.6796559231222571, 0.6445827477178766, 0.7241971511956743, 0.8154576535310384, 0.6760618218256702, 0.0, 0.7520374739631216, 0.8489608660616921, 0.718810066323887, 0.8230060971337703, 0.7867315589939804, 0.6880860615054893, 0.8058415452629114, 0.7833964416473795, 0.7815066179917801]"
65,50.29,Human,19.69,0.7347426799447435,"[0.7214673584461092, 0.7909269483110644, 0.7338814998639139, 0.7127786321351193, 0.6983031361901821, 0.7341149519439242, 0.7623269149393087, 0.731519681502765, 0.7305146804338833, 0.7197811448884236, 0.7111994606754463, 0.7489713206303336, 0.7026924590143849, 0.6875956232060302, 0.7330274495942422, 0.7397301127338614, 0.7298563875481241, 0.7286304640252926, 0.7199471041522684, 0.7363406969499919, 0.7426842355024449, 0.7176898585438622, 0.7424566321812672, 0.7298527963630755, 0.7237769246159881, 0.7975273670213221, 0.7148787285385345, 0.7235781533289839, 0.7101541822820168, 0.7356606967366818, 0.7533688435540549, 0.7070474081947442, 0.7456711182998845, 0.7856442477889518, 0.7240556241761661, 0.7391943729705126, 0.7091806854133403, 0.7439419932669746, 0.8161121997578817, 0.7491603181522579, 0.7392074638608782]"
